,601,602,700,701,702,142,143,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2020-07-29,375.1,387.15,526.24,283.46,328.3,1380.63,1357.7,306.49560546875,253.6719512939453,1500.6300048828125,125.8910140991211,121.82479095458984,10.859999656677246,185.1300048828125,12.580400466918945
2020-07-30,,,,,,,,305.4020080566406,255.00003051757812,1495.0999755859375,126.00382995605469,121.69265747070312,10.65999984741211,183.75999450683594,12.580400466918945
2020-07-31,,,,,,,,307.8153381347656,259.5506591796875,1480.4300537109375,126.06021118164062,121.86003112792969,10.75,185.42999267578125,12.580400466918945
2020-08-02,375.39,387.03,526.27,283.44,328.36,1378.96,1366.12,,,,,,,,
2020-08-03,375.24,386.45,525.68,283.36,328.3,1381.81,1376.55,309.955322265625,263.056396484375,1506.800048828125,126.04609680175781,122.02336120605469,10.859999656677246,185.63999938964844,12.580400466918945
2020-08-04,375.79,386.85,525.96,283.36,328.25,1385.02,1386.32,311.15264892578125,264.0329284667969,1517.2099609375,126.19670104980469,122.47346496582031,10.920000076293945,189.58999633789062,12.580400466918945
2020-08-05,376.39,387.23,526.32,283.42,328.27,1403.07,1412.31,313.08514404296875,264.6871643066406,1546.239990234375,126.03668975830078,122.30575561523438,11.050000190734863,191.35000610351562,12.580400466918945
2020-08-06,376.55,387.35,526.35,283.36,328.27,1403.0,1401.92,315.1780090332031,268.1929626464844,1544.6199951171875,126.05555725097656,122.82652282714844,11.020000457763672,193.88999938964844,12.580400466918945
2020-08-07,,,,,,,,315.4042053222656,265.09735107421875,1569.1800537109375,125.9614028930664,122.48233795166016,10.90999984741211,190.80999755859375,12.580400466918945
2020-08-09,376.33,387.02,525.99,283.33,328.3,1400.52,1408.76,,,,,,,,
2020-08-10,376.84,387.22,526.07,283.47,328.3,1398.82,1410.3,316.34698486328125,263.9645080566406,1584.6700439453125,125.93318176269531,122.21752166748047,10.979999542236328,190.14999389648438,12.580400466918945
2020-08-11,377.06,387.05,525.69,283.28,328.34,1411.29,1440.44,313.73565673828125,258.9647521972656,1575.0999755859375,125.74494171142578,121.44952392578125,10.869999885559082,179.94000244140625,12.580400466918945
2020-08-12,377.37,387.35,525.53,283.48,328.31,1425.36,1459.54,318.10992431640625,265.4781494140625,1583.25,125.59445190429688,121.1494369506836,11.0,179.10000610351562,12.580400466918945
2020-08-13,377.77,387.69,525.9,283.5,328.31,1415.54,1458.38,317.53485107421875,266.0836486816406,1579.7900390625,125.49092864990234,120.05489349365234,11.029999732971191,183.3300018310547,12.580400466918945
2020-08-14,,,,,,,,317.54425048828125,265.7711486816406,1577.8800048828125,125.57559204101562,119.52530670166016,11.029999732971191,182.5399932861328,12.580400466918945
2020-08-16,378.31,387.9,525.68,283.37,328.29,1435.51,1477.68,,,,,,,,
2020-08-17,378.47,387.94,525.6,283.38,328.3,1436.23,1474.36,318.5529479980469,268.8569641113281,1585.469970703125,125.65087890625,119.7724609375,11.1899995803833,186.5,12.580400466918945
2020-08-18,378.38,387.72,525.33,283.44,328.3,1428.6,1465.16,319.24114990234375,271.4447021484375,1569.77001953125,125.72612762451172,120.11672973632812,11.15999984741211,188.17999267578125,12.580400466918945
2020-08-19,378.3,387.83,525.38,283.58,328.27,1414.73,1456.92,317.9118957519531,269.6186218261719,1572.0699462890625,125.65087890625,119.7989501953125,11.1899995803833,182.24000549316406,12.580400466918945
2020-08-20,378.23,388.0,525.61,284.16,328.29,1394.71,1433.63,318.90179443359375,273.3587341308594,1564.300048828125,125.75438690185547,120.22262573242188,11.149999618530273,183.5,12.580400466918945
2020-08-21,,,,,,,,320.0330505371094,275.253173828125,1552.47998046875,125.77314758300781,120.44329071044922,11.0600004196167,182.02999877929688,12.580400466918945
2020-08-23,378.58,388.27,525.91,283.57,328.33,1413.95,1461.41,,,,,,,,
2020-08-24,379.04,388.61,526.07,283.57,328.31,1410.45,1466.66,323.27593994140625,276.97186279296875,1568.469970703125,125.70736694335938,120.23143768310547,11.119999885559082,181.0,12.580400466918945
2020-08-25,379.01,388.28,525.53,283.69,328.29,1413.63,1474.32,324.4072265625,279.14947509765625,1571.2099609375,125.61328887939453,119.71062469482422,11.260000228881836,181.22000122070312,12.580400466918945
2020-08-26,379.15,388.15,525.29,283.56,328.33,1425.58,1493.07,327.65960693359375,285.1062927246094,1560.18994140625,125.61328887939453,119.7547836303711,11.270000457763672,183.36000061035156,12.580400466918945
2020-08-27,379.58,388.67,525.92,283.93,328.33,1412.44,1481.59,328.3759765625,284.2176513671875,1564.56005859375,125.51912689208984,118.80147552490234,11.210000038146973,181.24000549316406,12.580400466918945
2020-08-28,,,,,,,,330.4970703125,285.6629638671875,1578.3399658203125,125.6884994506836,119.16338348388672,11.279999732971191,184.38999938964844,12.580400466918945
2020-08-30,379.83,389.02,526.13,283.63,328.29,1409.97,1483.64,,,,,,,,
2020-08-31,379.79,389.32,526.24,283.61,328.29,1394.16,1473.16,329.2998352050781,287.9577941894531,1561.8800048828125,125.71675872802734,119.6929931640625,11.25,184.8300018310547,12.580400466918945
2020-09-01,379.76,389.15,526.11,283.61,328.33,1395.31,1468.16,332.4014587402344,292.8794860839844,1578.5799560546875,125.82599639892578,120.44931030273438,11.279999732971191,185.0500030517578,12.580400466918945
2020-09-02,379.53,388.94,525.68,283.6,328.3,1386.91,1466.96,337.2093200683594,295.6528015136719,1592.2900390625,125.8542709350586,120.9270248413086,11.050000190734863,182.6199951171875,12.580400466918945
2020-09-03,378.5,388.56,525.42,283.46,328.3,1340.2,1417.7,325.60443115234375,280.6631164550781,1544.6800537109375,125.90129852294922,120.66163635253906,10.979999542236328,181.13999938964844,12.580400466918945
2020-09-04,,,,,,,,322.9460144042969,276.92303466796875,1535.300048828125,125.61880493164062,119.37897491455078,10.829999923706055,181.63999938964844,12.580400466918945
2020-09-06,378.28,388.03,524.99,283.52,328.3,1342.97,1422.93,,,,,,,,
2020-09-07,378.45,388.05,524.66,283.42,328.31,1344.34,1434.18,,,,,,,,
2020-09-08,378.2,388.29,525.15,283.41,328.34,1324.56,1408.75,314.1221923828125,263.61297607421875,1504.5899658203125,125.75064849853516,119.49395751953125,10.470000267028809,181.2899932861328,12.580400466918945
2020-09-09,378.11,387.85,524.62,283.45,328.32,1324.83,1403.36,320.32525634765625,271.3569030761719,1526.47998046875,125.75064849853516,119.57355499267578,10.609999656677246,183.0500030517578,12.580400466918945
2020-09-10,377.19,386.96,523.65,283.63,328.32,1305.28,1381.58,314.76324462890625,265.94683837890625,1507.75,125.788330078125,119.66204071044922,10.470000267028809,182.4600067138672,12.580400466918945
2020-09-11,,,,,,,,314.9234619140625,264.1012268066406,1497.27001953125,125.90129852294922,119.7505111694336,10.569999694824219,182.4499969482422,12.580400466918945
2020-09-13,376.38,386.35,523.11,283.45,328.25,1313.28,1375.48,,,,,,,,
2020-09-14,376.66,386.28,522.77,283.43,328.31,1334.43,1407.86,319.0714416503906,268.7007141113281,1536.969970703125,125.82599639892578,120.05127716064453,10.529999732971191,183.88999938964844,12.580400466918945
2020-09-15,377.2,386.71,523.21,283.45,328.31,1336.89,1416.65,320.6835021972656,272.5091552734375,1538.1500244140625,125.80716705322266,120.1839370727539,10.609999656677246,183.4499969482422,12.580400466918945
2020-09-16,377.64,387.24,524.3,283.5,328.3,1332.63,1422.5,319.41082763671875,268.1636047363281,1552.3299560546875,125.77891540527344,120.2635269165039,10.84000015258789,183.97000122070312,12.580400466918945
2020-09-17,378.09,387.43,525.06,283.5,328.27,1324.17,1415.0,316.6015625,263.9743347167969,1542.5999755859375,125.788330078125,120.29008483886719,10.979999542236328,182.9600067138672,12.580400466918945
2020-09-18,,,,,,,,312.9565734863281,260.60528564453125,1536.780029296875,125.74124908447266,120.06895446777344,11.010000228881836,183.1999969482422,12.580400466918945
2020-09-21,378.05,387.57,525.69,283.47,328.26,1306.94,1406.99,309.4734802246094,261.2303161621094,1485.25,125.81657409667969,119.95394134521484,10.75,179.52000427246094,12.580400466918945
2020-09-22,377.73,387.09,524.91,283.42,328.25,1308.48,1412.46,312.6253662109375,266.0836486816406,1496.9599609375,125.83544158935547,120.02473449707031,10.6899995803833,178.64999389648438,12.580400466918945
2020-09-23,376.9,386.1,523.97,283.38,328.23,1287.8,1387.91,305.37518310546875,257.9589538574219,1451.4599609375,125.82599639892578,119.1578369140625,10.630000114440918,174.7899932861328,12.580400466918945
2020-09-24,376.11,385.44,523.41,283.4,328.24,1275.23,1355.44,306.1891784667969,259.1600341796875,1451.8199462890625,125.84484100341797,118.85701751708984,10.699999809265137,175.44000244140625,12.580400466918945
2020-09-25,,,,,,,,311.1393127441406,265.1851806640625,1474.9100341796875,125.90129852294922,118.7331771850586,10.720000267028809,174.94000244140625,12.580400466918945
2020-09-28,,,,,,,,316.30712890625,270.6927795410156,1510.3399658203125,125.89189147949219,119.33473205566406,10.800000190734863,176.6999969482422,12.580400466918945
2020-09-29,376.42,385.56,523.79,283.38,328.3,1294.67,1393.58,314.5845642089844,269.4721984863281,1504.72998046875,125.94840240478516,119.18431854248047,10.579999923706055,178.19000244140625,12.580400466918945
2020-09-30,376.32,385.1,523.68,283.39,328.35,1308.16,1410.95,316.9696960449219,271.3177795410156,1507.68994140625,125.81657409667969,119.16666412353516,10.75,177.1199951171875,12.580400466918945
2020-10-01,376.37,384.87,523.16,283.4,328.39,1318.93,1420.55,319.0046691894531,275.6242370605469,1531.199951171875,125.84011840820312,119.49826049804688,10.550000190734863,178.6999969482422,12.580400466918945
2020-10-02,,,,,,,,315.9758605957031,267.8706359863281,1539.300048828125,125.79301452636719,119.51595306396484,10.369999885559082,178.5399932861328,12.580400466918945
2020-10-04,376.64,385.09,523.24,283.39,328.37,1330.04,1444.61,,,,,,,,
2020-10-05,376.47,384.68,522.76,283.51,328.41,1346.31,1461.31,321.5790710449219,273.58331298828125,1581.9599609375,125.49141693115234,119.11698150634766,10.720000267028809,179.41000366210938,12.580400466918945
2020-10-06,376.29,384.36,522.3,283.44,328.47,1350.48,1463.07,317.0075988769531,268.7007141113281,1577.2900390625,125.58567810058594,119.01950073242188,10.789999961853027,177.3000030517578,12.580400466918945
2020-10-07,376.13,384.13,522.07,283.44,328.49,1349.84,1453.83,322.5255432128906,273.34906005859375,1611.0400390625,125.46315002441406,119.05497741699219,10.859999656677246,177.22000122070312,12.580400466918945
2020-10-08,376.52,384.36,522.27,283.44,328.47,1364.8,1477.57,325.3840637207031,274.8039855957031,1628.550048828125,125.5479736328125,119.34747314453125,11.0,177.85000610351562,12.580400466918945
2020-10-09,,,,,,,,328.2896728515625,279.0030212402344,1637.550048828125,125.50080871582031,119.62232208251953,11.029999732971191,181.0800018310547,12.580400466918945
2020-10-11,376.63,384.38,522.1,283.48,328.47,1371.35,1486.34,,,,,,,,
2020-10-12,376.46,384.07,522.04,283.51,328.46,1372.64,1486.83,333.5711364746094,287.615966796875,1649.050048828125,125.5479736328125,120.31385040283203,10.859999656677246,180.55999755859375,12.580400466918945
2020-10-13,376.83,384.55,522.61,283.5,328.42,1364.13,1474.97,331.3941955566406,287.6061706542969,1636.8499755859375,125.679931640625,120.19860076904297,10.920000076293945,177.72000122070312,12.580400466918945
2020-10-14,377.08,384.69,522.93,283.48,328.42,1370.38,1487.35,329.3119201660156,285.2039489746094,1621.6500244140625,125.68932342529297,120.31385040283203,11.029999732971191,178.27000427246094,12.580400466918945
2020-10-15,377.39,385.13,523.27,283.62,328.45,1358.23,1470.0,328.9049072265625,283.28997802734375,1638.8800048828125,125.64222717285156,120.18976593017578,11.09000015258789,178.9199981689453,12.580400466918945
2020-10-16,,,,,,,,328.7061462402344,281.7373046875,1633.81005859375,125.62338256835938,119.98583221435547,11.029999732971191,178.3000030517578,12.580400466918945
2020-10-18,378.11,385.88,523.69,283.62,328.47,1365.2,1482.99,,,,,,,,
2020-10-19,378.17,385.78,523.55,283.53,328.5,1363.61,1485.95,323.7087097167969,277.1378173828125,1613.6300048828125,125.5479736328125,119.75531768798828,10.989999771118164,178.38999938964844,12.580400466918945
2020-10-20,377.7,385.44,523.51,283.47,328.47,1362.66,1480.16,325.00543212890625,277.7335510253906,1617.7099609375,125.46315002441406,119.50716400146484,11.09000015258789,179.25,12.580400466918945
2020-10-21,377.81,385.51,523.32,283.5,328.5,1359.35,1478.81,324.39019775390625,277.51873779296875,1603.780029296875,125.40656280517578,119.31204223632812,10.979999542236328,180.60000610351562,12.580400466918945
2020-10-22,377.68,385.22,523.04,283.51,328.45,1354.21,1471.05,326.1695861816406,277.5089111328125,1630.25,125.25578308105469,119.04608154296875,11.020000457763672,178.8300018310547,12.580400466918945
2020-10-23,,,,,,,,327.2770080566406,278.0557861328125,1640.5,125.30294036865234,119.34747314453125,10.930000305175781,178.63999938964844,12.580400466918945
2020-10-25,377.62,385.28,523.26,283.49,328.46,1372.26,1487.14,,,,,,,,
2020-10-26,377.38,385.19,523.2,283.44,328.43,1355.87,1475.28,321.22894287109375,273.88604736328125,1605.2099609375,125.4159927368164,119.59574890136719,10.75,178.5500030517578,12.580400466918945
2020-10-27,377.11,384.81,522.77,283.44,328.42,1346.49,1470.16,320.12152099609375,276.0246276855469,1590.7099609375,125.52909088134766,120.08338165283203,10.869999885559082,179.02000427246094,12.580400466918945
2020-10-28,376.65,384.59,522.57,283.45,328.39,1311.33,1438.45,309.1801452636719,265.26336669921875,1543.280029296875,125.52909088134766,119.48938751220703,10.550000190734863,176.1300048828125,12.580400466918945
2020-10-29,376.01,383.59,521.23,283.45,328.4,1330.18,1461.67,312.32244873046875,269.9018249511719,1561.5799560546875,125.36891174316406,119.17908477783203,10.40999984741211,175.39999389648438,12.580400466918945
2020-10-30,,,,,,,,309.0665283203125,263.056396484375,1538.47998046875,125.2652359008789,118.55847930908203,10.380000114440918,176.1999969482422,12.580400466918945
2020-11-01,375.53,383.01,520.6,283.46,328.42,1329.77,1460.94,,,,,,,,
2020-11-02,375.39,382.51,520.01,283.42,328.39,1345.12,1487.1,312.5306396484375,263.6423645019531,1568.5899658203125,125.28600311279297,119.02311706542969,10.550000190734863,177.91000366210938,12.580400466918945
2020-11-03,374.64,381.56,518.93,283.41,328.35,1354.97,1483.21,318.0487365722656,268.20269775390625,1614.300048828125,125.21994018554688,119.13865661621094,10.640000343322754,178.9199981689453,12.580400466918945
2020-11-04,375.31,382.36,519.74,283.4,328.38,1370.07,1496.7,325.15679931640625,280.17486572265625,1615.0799560546875,125.60663604736328,120.92437744140625,10.800000190734863,178.82000732421875,12.580400466918945
2020-11-05,375.59,382.29,519.8,283.41,328.38,1373.98,1505.14,331.4982604980469,287.47930908203125,1660.050048828125,125.57835388183594,121.37744140625,10.800000190734863,182.92999267578125,12.580400466918945
2020-11-06,,,,,,,,331.422607421875,287.6941223144531,1648.260009765625,125.42742156982422,120.9954605102539,10.640000343322754,183.19000244140625,12.580400466918945
2020-11-08,375.54,381.98,519.32,283.43,328.4,1378.52,1516.98,,,,,,,,
2020-11-09,375.67,381.36,517.89,283.4,328.41,1422.64,1565.31,335.5871887207031,281.81536865234375,1705.0400390625,125.05020141601562,120.08040618896484,10.920000076293945,175.0800018310547,12.580400466918945
2020-11-10,376.68,382.71,519.17,283.4,328.4,1417.45,1545.31,335.0949401855469,276.7668151855469,1737.010009765625,124.90874481201172,119.76939392089844,11.180000305175781,175.66000366210938,12.580400466918945
2020-11-11,377.21,383.14,519.5,283.41,328.38,1429.14,1553.36,337.5842590332031,282.9579772949219,1736.93994140625,124.96527862548828,119.99154663085938,11.15999984741211,174.89999389648438,12.580400466918945
2020-11-12,377.68,383.71,520.41,283.41,328.38,1418.39,1555.4,334.3093566894531,281.6298828125,1708.469970703125,125.23878479003906,120.47125244140625,11.079999923706055,175.9600067138672,12.580400466918945
2020-11-13,,,,,,,,338.93768310546875,284.1004943847656,1744.0400390625,125.1822280883789,120.6134262084961,11.010000228881836,177.16000366210938,12.580400466918945
2020-11-15,377.72,383.69,520.52,283.4,328.41,1426.47,1567.01,,,,,,,,
2020-11-16,378.33,384.2,520.8,283.42,328.43,1433.03,1585.74,343.16851806640625,286.3171691894531,1785.3399658203125,125.16337585449219,121.00431823730469,11.140000343322754,177.14999389648438,12.580400466918945
2020-11-17,378.76,384.42,521.03,283.4,328.42,1428.0,1582.18,341.3229064941406,285.4090270996094,1791.9100341796875,125.28600311279297,121.39524841308594,11.180000305175781,176.5,12.580400466918945
2020-11-18,379.12,384.76,521.57,283.4,328.4,1433.91,1612.24,337.2150573730469,283.29974365234375,1769.3199462890625,125.2482681274414,121.65283203125,11.210000038146973,175.49000549316406,12.580400466918945
2020-11-19,379.41,385.21,521.8,283.46,328.4,1423.96,1605.84,338.63482666015625,285.51654052734375,1784.1300048828125,125.29539489746094,122.32808685302734,11.199999809265137,175.16000366210938,12.580400466918945
2020-11-20,,,,,,,,336.31591796875,283.5633544921875,1785.3399658203125,125.3614501953125,122.22149658203125,11.289999961853027,175.69000244140625,12.580400466918945
